-,-,-,e
,c,n,c
c,n,e,n
s,c,g,c
c,g,,g
,a,n,-
,v,i,v
v,i,e,i
i,e,w,e
t,h,s,h
h,s,,s
r,t,y,t
l,i,f,i
i,f,f,-
f,f,s,f
f,s,,s
h,i,d,i
d,e,s,e
,a,b,1
a,b,r,d
a,m,s,m
n,e,x,x
e,x,x,x
x,x,|
|,x
x,|
|,r,|
|
|
|,r,i,x
r,i,x,i
i,x,p,x
x,p,a,p
r,k,,h
,v,a,v
,l,y,l
l,y,a,y
y,a,l,-
,q,b,q
q,b,x,b
b,x,v,x
o,n,|
|,n
n,|
|,g,|
|
|
|,g,r,g
r,o,-,o
o,-,-, 
-,-,,f
,a,x,a
a,x,i,x
x,i,s,i
e,n,u,n
n,u,e,u
u,e,,e
v,e,r,e
e,r,l,r
r,l,a,l
t,a, ,a
a, ,a, 
 ,a,r,a
a,r,e,r
d,i,b,i
i,b,,q
-,s,t,s
a, ,b, 
 ,b,a,-
a,l,d,l
l,d,r,d
,b,o,-
b,o,c,o
-,-,d, 
-,d,o,d
d,o,r,-
r,a,-,a
a,-,m, 
-,m,a,r
m,a,,i
s,t,r,t
a,d,m,d
,h,g,h
h,g,h,g
g,h,,h
d,o,w,o
o,w,n,w
w,n,,n
,p,r,p
p,r,o,r
o,s,p,s
s,p,e,p
p,e,c,e
c,t,,t
-,-,g, 
-,g,a,g
-,a,r,a
t,-,-,|
|
,j,a,j
j,a,n,a
o,c,,c
,o,l,o
l,d,|
|,d
d,|
|,g,|
|
l,a,b,a
a,b,-,b
b,-,-, 
-,-,,p
n,g,m,g
g,m,e,m
m,e,a,e
e,a,d,a
a,l,f,l
l,f,p,f
f,p,e,p
n,n,y,n
n,y,,y
l,i,t,i
i,t,t,t
t,t,l,t
e,|
|,f,|
|
|
|,f,a,f
g,e,,-
,t,s,t
t,s,o,s
s,o,,o
a,r,p,r
r,p,,p
f,a,c,a
c,e,,-
m,a,r,a
a,r,i,r
r,i,g,r
i,g,o,g
g,o,l,o
e,l,a,l
l,a,,a
x,n,n,n
n,n,,n
-,w,o,w
l,i,d,-
d,l, ,l
l, ,m, 
 ,m,a,m
o,r, ,r
r, ,f, 
,n,a,n
n,a,b,a
a,b,,b
l,i,n,l
i,n,n,n
h,e,l,l
e,l,w,l
l,w,o,w
r,t,h,c
d,e,a,e
e,a,n,-
a,n,h,n
h,a,-,a
a,-,m,n
-,m,,a
i,d,h,h
d,h,,h
,c,t,l
c,t,r,t
t,r,,r
,h,h,h
h,h,h,h
h,h,u,h
h,u,,u
t,t,t,t
,c,n,l
c,n,l,n
,l,o,m
l,o,f, 
f,t,i,t
t,i,e,i
,l,e,l
l,e,i,f
e,i,a,i
i,a,,a
m,i,d,i
i,d,d,d
d,d,l,d
,n,u,-
l,e, ,e
e, ,h, 
,d,u,d
d,u,a,u
u,a,l,a
,u,s,u
o,a,k,a
a,k,,k
,l,y,-
y,n,w,n
a,d,e,d
-,-,-,f
w,i,g,i
h,t,,t
a,x,e,x
x,e,s,e
s,h, ,h
h, ,w, 
s,l,e,l
r,m,-,m
b,e,v,e
w,l,s,l
l,s, ,s
s, ,o, 
 ,o,a,o
,a,-,a
a,-,r,k
-,r,l,r
r,l,i,l
g,o,r,o
r,d,o,d
d,o,n,o
,g,s,g
g,s,x,s
s,x,i,x
i,v,b,v
v,b,f,b
b,f,,f
p,r, ,r
r, ,e, 
 ,e,n,-
e,n,g,n
n,g,s,g
g,s,,s
,m,m,m
m,m,q,m
m,q,x,q
q,x,,x
g,r,e,-
o,d,s,d
e,n,a,n
n,a,c,a
a,c,r,c
c,r,e,-
r,e,,-
,o,v,o
d,u,n,u
u,n,n,n
l,u,d,u
u,d,w,d
d,w,e,w
f,a,u,a
a,u,x,-
u,x,,x
t,o,p,o
a,t,s,t
,a,s,-
s,h,b,h
h,b,y,b
b,y,,y
,k,e,k
c,a,n,a
,i,s,-
t,i,r,i
n,t,s,t
m,a,l,l
s,l,s,l
-,m,a,n
m,a,,s
b,a,t,a
a,r,n,-
r,n,u,n
n,u,l,u
,-,-,a
-,s,o,s
n,d,y,d
d,y,-,y
-, ,f, 
r,e,t,-
e,t,e,-
r,d,,-
,e,d,e
e,d,d,d
d,e,,m
b,a,l,r
r,n,i,n
n,i,a,h
e,t,-,t
-,-,-,v
m,a,l,a
d,d,i,d
d,i,n,i
n,g,t,g
g,t,o,t
n, ,h, 
 ,h,i,h
i,t,s,t
u,n,i,n
n,i,,i
l,y,a,-
y,a,l,l
a,l,-,l
l,-,l,m
-,l,,l
,c,i,d
c,i,a,i
n,a,,a
,-,-,m
-,-,l,|
|
-,o,r,o
,h,p,h
h,p,u,p
p,u,v,u
u,v,,v
n,y,-,y
-,-,t,|
|
-,t,t,t
,-,-,q
-,-,-,b
-,-,w,|
|
w,e,b,e
e,b,,b
-,c,h,c
e,l,-,l
l,-,-,|
|
t,o,,o
r,i,g,v
h,e,l,n
,u,z,-
u,z,z,z
z,z,,z
s,a,s,a
m,a,i,a
,o,u,o
o,u,t,u
u,t,,t
,-,t,y
-,t,o,t
r,n,g,n
,p,n,p
p,n,t,n
t,l,,l
l,y,a,l
,n,s,n
n,s,s,s
s,s,b,s
s,b,p,b
b,p,,p
t,r,u,-
r,u,r,-
u,r,o,r
,g,t,j
g,t,i,t
t,h,i,h
h,i,s,i
i,c,h,l
c,h,i,h
i,n,f,n
n,f,o,f
f,o,,o
i,n,c,-
n,c,o,l
c,o,l,l
o,l,m,l
l,m,-,m
m,-,-,|
|
-,-,-,s
l,i,l,-
,q,i,q
q,i,e,i
i,e,i,e
e,i,j,i
i,j,,j
,t,y,t
t,y,t,y
y,t,e,t
t,e,,l
a,r,a, 
r,a,,s
,v,o,q
v,o,o,o
o,o,o,o
a,l,t,l
l,t,o,t
n, ,w, 
k,i,b,i
i,d,a,d
p,r,e,r
r,e, ,e
e, ,a, 
 ,a,s,-
a,s,f,s
s,f,o,f
h,e,s,e
n,d, ,d
d, ,w, 
t,a,r,-
a,n,a,n
r,i,s,l
,e,l,t
a,r,o,r
r,o,u,-
h, ,l, 
 ,l,a,l
b,i,r,r
i,r,c,r
d,e,-,e
-,-,,y
o,u,g,u
u,g,h,g
g,h,s,h
l,o,o,o
,y,i,y
-,-,,a
c,o,o,o
x,y,q,y
y,q,x,q
-,b,r,r
b,r,u,r
r,u,e,u
r,t,e,t
-,-,,w
b,u,n,u
n,g,a,g
g,a,,a
b,o,u,-
n,d,a,d
d,a,r,a
a,r,y,r
c,o,d,o
,-,-,h
s,t,u,t
u,d,-,d
d,-,-, 
,q,u,-
u,b,-,b
d,h,a,h
a,r,b,r
r,b,o,b
b,o,u,o
d,i,l,i
,i,o,i
o,r,o,-
b,l,a,l
l,a,n,-
a,n,w,n
,m,e,-
m,e,x,-
x,x,a,x
x,a,,a
-,l,e,l
l,e,e,l
,f,l,f
f,l,a,l
l,a,x,a
,t,a,l
t,a,t, 
w,o,t,o
,k,n,-
k,n,o,n
n,o,c,o
o,c,k,c
c,k,h,k
k,h,a,h
h,a,l,-
,g,i,g
g,i,p,i
i,p,s,p
p,s,y,s
s,y,,y
,p,u,p
p,u,t,u
a,v,e,v
r,s,o,c
s,o,n,o
n, ,l, 
l,a,m,6
-,-,b,x
-,b,a,|
|
b,a,s,x
a,s,i,s
s,i,l,i
-,i,i,i
c,i,l,i
,a,x,-
a,x,o,x
n,-,-,|
|
-,-,,z
,h,u,-
h,u,g,u
u,g,o,g
g,o,,o
i,i,-,i
i,-,-,|
|
,a,a,a
a,a,t,t
m,i,m,i
i,m,i,-
m,i,,i
,g,l,-
y,m,p,m
m,p,t,p
p,t,o,t
 ,h,e,h
,w,o,-
o,r,x,r
r,x,,x
r,n,s,n
,e,i,e
i,j,i,j
j,i,z,i
,o,n,o
u,r,w,r
r,w,o,w
h,l,l,-
d,u,u,u
u,u,n,u
u,n,,d
e,d,g,d
e,d,s,d
,c,i,c
c,i,d,i
d,e,r,-
e,r,,-
n,g,d,g
g,d,o,d
y,t,h,t
t,h,i,-
h,i,n,-
i,n,g,m
i,s,a,2
s,a,r,2
j,u,m,u
m,p,e,p
m,o,h,-
o,h,o,-
h,o,p,o
o,p,e,p
p,e,-,e
e,-,-,g
,g,i,p
i,p,p,n
p,p,i,g
p,i,n,i
,c,f,c
c,f,c,f
f,c,x,c
c,x,,x
,u,g,u
u,g,g,u
g,g,,g
,c,h,-
c,h,i,o
h,i,-,i
i,-,t,t
-,h,b,h
h,b,l,z
b,l,,l
,a,k,a
a,k,z,-
k,z,o,z
z,o,,o
u,a,,a
i,r,e,r
r,e,n,-
e,n,e,-
t,u,x,u
r,o,e,o
o,e,c,e
e,c,l,c
c,l,i,-
l,i,f,-
i,f,f,h
f,f,e,f
f,e, ,e
,e,t,e
d,a,i,a
a,i,s,i
i,s,y,s
n,t,a,t
d,e,m,e
e,m,o,m
m,o,c,o
o,c,r,-
c,r,a,m
a,c,y,c
c,y,,-
,-,-,t
-,d,r,d
o,d,-,d
-,-,,q
f,t,e,-
t,e,n,l
,a,i,-
d,r,u,r
r,u,m,u
m,a,o,a
a,l,s,-
l,s,o,s
l,e,a,e
e,a,,a
e,w, ,w
w, ,h, 
 ,h,a,h
a,y,w,y
y,w,a,w
e,w,-,w
w,-,-, 
-,-,,h
,y,w,y
y,w,c,w
w,c,a,-
b,e,d,e
d,d, ,d
d, ,n, 
 ,n,g,n
,a,p,k
a,p,h,p
p,h,,h
a,s,,s
,g,u,g
g,u,t,u
u,t,s,t
t,s,y,s
i,i,,h
f,l,e,-
l,e,t,-
e,t,e,t
p,r,h,r
r,h,t,h
h,t,n,t
t,n,a,n
n,a,v,a
a,v,s,v
v,s,t,s
u,a,i,-
a,i,-,i
,c,v,p
c,v,t,v
v,t,,t
r,a,f,-
a,f,t,f
f,t,,t
o,f,e,f
f,e,,e
-,-,b,f
-,b,i,|
|
v,a,c,a
a,c,u,c
u,u,m,u
h,u,m,u
u,m,a,m
b,a,a,a
a,a,,a
p,e,s,e
i,n,i,n
n,i,t,i
i,t,,j
,r,l,r
l,i,i,i
i,i,t,i
i,t,r,t
u,r,i,r
r,i,a,i
i,a,l,a
g,i,r,i
i,r,o,r
o,-,n,u
-,n,d,n
n,d,e,-
d,e,,b
-,t,i,t
t,i,m,i
l,m,m,m
m,m,r,m
m,r,w,r
r,w,,w
d,o,w,d
w,n,s,n
n,s,i,s
s,i,d,k
e,i,d,i
d,e,r,u
e,r,,d
g,u,n,u
u,n,-,n
c,a,r,3
k,i,n,i
h,i,g,i
t,e,w,-
e,w,e,a
w,e,n,s
n,n,o,n
n,o,w,o
o,l,f,l
l,f,o,f
o,r,d,-
r,r,o,r
r,o,l,o
i,r,p,-
r,p,l,-
p,l,o,l
,e,a,e
n,a,m,-
a,m,b,-
m,b,a,b
b,a,,a
,p,e,p
p,e,n,-
n,h,o,h
h,o,w,-
w,r,v,r
r,v,s,v
v,s,,-
r,i,n,i
-,c,e,c
c,e,a,e
e,a,l,s
,k,y,k
k,y,p,y
y,p,i,p
p,i,e,-
i,e,,-
,-,-,z
-,-,-,g
-,-,g,|
|
-,g,o,g
g,o,t,o
t,t, ,t
t, ,c, 
 ,c,l,c
t,t,-,t
t,-,s,s
-,s,,s
,f,n,f
f,n,q,n
n,q,e,q
q,e,,e
,j,l,j
j,l,,l
z,z,q,z
z,q,,q
g,l,a,-
l,a,x,-
x,o,,o
f,f, ,f
f, ,a, 
 ,a,c,a
a,c,-,c
c,-,-,h
-,h,-,h
h,-,,i
b,o,t,o
l,d, ,d
d, ,h, 
c,o,b,-
o,b,o,-
u,r,g,a
r,g,,g
p,a,r,-
t,o,w,o
m,a,s,a
,w,y,w
w,y,l,y
y,l,d,l
l,d,-,d
-, ,c, 
d, ,k, 
 ,k,e,k
k,e,e,e
e,p,,p
,s,c,-
,n,a,w
n,a,n,a
,a,b,-
a,b,i,b
b,i,d,i
i,d,,d
l,u,d,-
u,d,l,d
d,l,a,l
s,o,u,o
u,t,h,t
c,u,t,u
l,y,e,y
y,e,,e
f,o,n,o
o,n,t,-
n,t,,-
-,-,k, 
-,k,e,k
e,p,e,p
-,m,k,m
m,k,x,k
k,x,u,x
x,u,v,u
u,v,m,v
v,m,,m
,a,l,x
p,a,l,-
a,r,h,r
r,h,,h
e,y, ,y
i,l,i,-
w,r,i,r
i,t,e,t
t,e,,-
,h,i,l
h,i,q,i
i,q,,q
l,i,e,i
s,e,c,e
s,e, ,e
e, ,c, 
i,n,d,-
n,d,i,-
e,l,s,l
h,e,-,e
-,-,,k
,-,x,x
-,x,i,x
i,v,t,v
v,t,h,-
t,h,,-
,b,u,w
u,s,s,s
f,e,s,e
s,c,u,c
c,u,e,-
u,e,,-
m,o,r,d
k,i,w,i
i,w,i,w
w,i,,i
u,n,i,-
m,e,l,-
l,-,d,d
-,d,,d
o,x,j,x
x,j,x,j
j,x,,x
,a,j,a
a,j,b,j
j,b,u,b
b,u,,u
,x,v,x
x,v,m,v
v,m,g,m
m,g,o,g
g,o,o,o
o,m,w,m
b,e,n,-
e,n,c,n
n,c,e,c
e,e,c,e
e,c,e,-
,q,k,q
q,k,l,k
k,l,,l
l,s,i,s
s,i,d,x
,i,v,-
v,a,r,a
c,o,b,o
o,b,s,b
b,s,,s
i,v,o,v
v,o,l,o
n,d,o,-
t,e,a,e
f,o,x,o
o,x,,x
e,l,e,-
m,u,g,u
,s,s,s
,o,b,-
b,o,r,o
r,i,n,l
n,g,v,g
g,v,a,v
v,a,l,-
a,l,e,l
e,-,,w
,x,o,x
x,o,x,o
o,x,o,x
x,o, ,-
o, ,j, 
 ,j,e,j
,e,w,-
e,w,e,-
e,r,t,r
f,i,t,i
i,t,z,t
t,z,,x
x,s,,s
c,o,t,-
s,i,a,i
i,a,,z
,n,e,-
n,e,i,-
e,i,l,i
i,l,g,l
l,g,a,g
a,t,e,n
r,o,r,-
l,a,m,z
,z,i,z
z,i,n,i
n,z,a,-
z,a,n,u
h,o,t,o
o,t,e,t
t,e,l,e
a,f,c,f
f,c,,q
,e,e,e
t,e,r,3
r,r,i,r
r,i,e,-
i,e,r,-
,-,k,s
-,k,i,k
r,o,m,o
m,e,n,e
n,a,d,a
o,r,v,r
r,v,i,v
v,i,s,-
i,s,,-
c,c,c,c
c,c,,d
,g,o,-
l,f, ,f
f, ,l, 
 ,l,u,l
l,u,k,m
u,k,s,k
l,i,g,i
h,t,h,t
r,e,e,o
e,e,n,y
e,a,s,a
,j,i,j
j,i,m,i
u,n,e,n
p,i,e,i
i,e,r,e
,b,d,b
b,d,y,d
d,y,,y
-,o,x,q
c,i,r,i
w,n, ,n
g,h, ,h
l,k,-,k
b,a,d,a
a,d,g,d
o,w,e,w
r, ,p, 
p,l,o,-
l,o,u,o
g,h,l,h
h,l,e,l
,h,e,-
h,e,a,g
g, ,g, 
f,i,v,i
v,e, ,e
c,r,e,r
f, ,b, 
 ,b,o,b
p,o,l,o
l,l,a,l
o,n, ,-
 ,b,d,b
u,t,-,t
e,e,s,e
f,i,v,-
e,v,r,v
v,r,a,q
r,a,n,f
w,i,t,i
-,-,q,|
|
-,q,u,q
u,e,l,e
p,a,s,a
a,s,s,s
s,s,-,s
g,a,r,a
r,s,,e
,w,h,w
w,h,a,h
-,m,,f
o,r,f,r
f,o,l,o
o,l,k,l
a,r,f,r
r,f,,f
s,c,a,-
c,a,r,t
r,f,e,f
d,u,k,u
u,k,e,k
e,a,n,c
u,l,,-
,i,v,i
i,v,y,v
,v,m,v
v,m,b,v
m,b,,b
,b,r,-
r,o,g,o
o,g,-,g
g,-,-, 
,x,a,x
x,a,r,-
a,r,i,q
r,i,a,x
o,n,n,n
n,n, ,n
 ,l,o,l
o,o,s,s
f,e,r,e
c,a,d,a
,u,f,u
u,f,o,q
s,a,f,-
a,f,i,f
f,i, ,i
i, ,h, 
,c,t,-
c,t,z,t
t,z,n,z
z,n,,n
l,f,,f
,a,p,a
p,e,,q
q,l,m,v
i,l,m,l
,e,g,e
e,g,g,g
w,o,w,o
,b,m,b
b,m,b,m
m,b,e,b
b,e,i,e
e,i,i,i
h,o,w,o
,i,h,i
i,h,l,h
h,l,e,-
l,e,e,e
,r,f,r
r,f,f,f
f,f,r,f
f,r,,-
c,h,u,h
u,r,c,r
p,e,f,e
e,f,e,f
f,e,c,-
e,c,t,-
,v,r,v
v,r,,r
r,e,r,-
,l,t,l
l,t,c,t
l,i,p,-
i,p,s,d
g,a,i,-
a,i,t,i
,e,b,-
e,b,e,-
b,e,r,e
g,l,a,n
l,a,w,a
a,w,,w
a,r,u,r
n,d,e,d
d,e,l,e
,-,r,r
r,l,t,l
t,c,,-
,e,s,-
e,s,p,s
-,-,v, 
-,v,i,v
t,u,t,u
,o,i,o
o,i,l,i
o,m, ,m
m, ,w, 
d,y,o,-
y,o,t,-
t, ,n, 
 ,n,a,n
n,a,j,g
a,j,a,n
j,a,m,a
,s,i,s
s,i,m,i
l,t, ,t
i,n,h,n
l,m,e,m
m,e,s,e
o,l,-,l
l,-,-,t
-,t,,t
r,i,c,l
c,k,k,k
k,k,i,k
k,i,l,n
i,l,n,l
p,o,n,o
o,n,d,n
w, ,c, 
h,e, ,e
l,y,n,-
y,n,h,n
h,i,h,i
i,h,h,h
h,h,f,h
h,f,a,f
f,a,,a
,h,y,x
h,y,n,y
l,e,d,e
l,i,d,i
o,u,,u
-,t,a,t
t,a,l,-
x,x,,q
,j,t,x
j,t,n,t
t,n,,n
,i,n,-
n,g,h,g
g,h,a,h
,o,p,o
n,c,a,c
r,k,i,k
m,a,,-
n,i,x,i
s,t,o,-
o,n,,p
,d,i,o
d,i,v,i
v,o,,o
s,p,,p
r,a,e,a
a,e,-,e
-,-,,u
c,o,c,o
c,k,l,k
k,l,e,l
t,e,d,-
r,k, ,k
k, ,r, 
 ,r,a,r
a,e,,e
,d,o,-
o,r,r,r
b,u,n,-
g,a,l,a
a,l,o,l
l,a,i,a
,c,s,c
c,s,t,s
i,x,-,x
x,-,-, 
e, ,s, 
s,h,a,-
h,a,w,-
a,w,-,w
w,-,-,l
-,-,l,l
-,-,t,t
-,t,u,t
t,u,f,u
u,f,-,f
f,-,a, 
-,a,-,a
a,-,,n
t,a,r,l
,i,2,i
i,2,l,2
2,l,m,l
l,e,x,v
o,t,-,t
a,r,t,-
r,t,i,t
t,a,n,a
,g,i,-
g,i,l,i
i,l,s,l
l,s,l,s
r,a,d,a
t,o,c,o
c,k,p,k
k,p,i,p
p,i,t,d
i,t,,r
,c,p,m
c,p,g,p
p,g,,g
h,e,b,e
e,b,b,-
b,b,,b
l,l,-,l
-,-,,b
e,d,i,d
d,i,s,i
e,l,m,e
l,m,l,e
m,l,e,e
e,e, ,e
 ,b,e,b
b,e,b,e
e,b,e,b
,f,-,f
f,-,e, 
n,i,o,-
,t,u,-
t,u,r,-
u,r,f,r
f,y,,y
,-,-,y
b,i,r,i
i,r,s,r
f,f,i,f
f,i,c,i
i,c,,c
i,m,r,i
m,r,i,i
,a,m,a
a,m,b,m
t,t,e,t
t,e,r,-
-,-,e,|
|
-,e,e,e
e,e,z,e
e,z,e,e
d,e,l,f
e,a,s,-
a,s,e,s
n,a,g,w
a,g,h,g
h,e,x,e
f,e,l,e
,a,l,n
e,e,e,e
e,e,3,e
e,3,,3
3,,ES,
,x,p,x
x,p,r,-
p,r,e,-
r,e,s,s
e,s,s,s
,f,r,f
f,r,s,r
e,l,e,l
e,s,e,-
d,e,e,e
r,o,t,o
o,i,l,-
i,v,i,-
i,e,s,e
l,u,f,-
u,f,s,f
p,a,w,a
a,w,n,w
f,i,g,i
i,g,g,f
g,i,n,i
i,n,s,g
n,s,,g
g,h,,-
,j,i,-
j,i,f,-
i,f,n,f
f,n,u,n
u,r,g,r
r,g,e,g
u,t,t,t
m,a,y,a
a,y,-,y
h,o,,o
 ,f,o,f
a,i,g,i
e,n,i,-
n,i,n,-
i,d,i,d
g, ,s, 
 ,s,c,s
h,a,l,f
a,l,y,l
o,d,l,d
o,m,a,m
a,n, ,n
 ,b,o,j
b,o,a,o
,t,c,t
t,c,b,c
i,t, ,t
 ,n,u,n
n,u,t,u
i,m,o,-
m,o,,o
n,d,,-
n,t, ,t
t, ,w, 
i,l,e,l
l,e,x,-
a,i,d,i
i,d,s,d
c,o,v,o
t, ,h, 
r,a,w,f
l,o,q,-
o,q,i,q
q,i,i,-
g,o,g,o
o,g,o,-
b,i,t,i
o,a,d,q
-,w,r,w
w,r,a,r
r,a,c,-
a,c,k,g
-,a,l,a
-,t,y,t
t,y,l,y
y,l,e,l
e,a,,p
,e,o,e
e,o,v,o
v,e,w,e
w,o,u,o
o,u,u,u
u,u,,u
e,i,s,i
i,s,a,-
s,a,i,i
e,r,k,r
,l,z,l
l,z,s,z
z,s,l,s
s,l,o,l
l,o,z,o
o,z,,z
h,a,d,a
,a,v,-
a,v,o,v
v,o,c,o
o,c,a,c
a,-,,b
a,p,f,-
p,f,e,f
,y,a,y
y,a,n,a
,-,t,x
t,o,x,o
o,x,t,x
x,t,e,t
t,e,t,e
e,t,h,-
,x,l,x
x,l,l,l
e,y,w,y
y,w,o,w
l,e,y,-
p,e,b,e
e,b,b,b
b,b,l,b
l,e,h,e
e,h,i,h
l, ,c, 
l,e,g,e
e,g,a,y
p,l,t,l
c,h,c,h
h,c,r,c
f,t, ,t
k, ,w, 
s,l,,l
e,a,z,a
a,z,e,z
i,i,,w
,k,i,-
s,s,i,s
s,h,y,h
h,y,l,y
b,o,o,-
o,o,r,o
u,f,f,-
f,f,a,f
-,-,9, 
-,9,4,9
9,4,m,4
4,m,,m
,g,e,g
g,e,e,e
e,e,s,s
h,l,o,l
l,o,w,-
o,w,,t
i,i,b,i
e, ,w, 
 ,w,i,w
w,i,l,-
l,l,d,l
e,r,n,r
-,a,c,a
c,e,y,-
d,o,g,o
o,g,k,g
g,k,e,k
n,n,e,n
n,e,l,e
,d,i,-
d,i,j,i
i,j,o,j
j,o,,o
l,a,g,a
-,s,h,s
e,w,h,w
w,h,o,h
d,a,m,a
b,e,l,-
l,l,b,l
l,b,u,b
u,r,y,r
w,i,c,i
o,t,m,q
t,m,e,m
,b,z,b
b,z,i,z
z,i,q,i
q,y,,y
t,o,d,o
o,d,d,d
,c,g,c
c,g,u,g
g,u,z,u
u,z,a,z
z,a,w,a
a,w,o,w
o,o,v,o
o,v,,v
n,f,,f
,a,f,t
a,f,r,f
f,r,o,r
,o,c,-
o,c,c,-
c,c,o,-
l,-,d,x
a,m,i,m
,h,a,-
h,a,n,-
a,n,s,n
n,s,d,s
s,d,o,d
d,o,-,o
o,-,-,i
-,-,n,a
-,n,,n
l,e,a,-
e,a,r,m
r,-,a,i
-,a,n,l
l,i,k,i
i,k,i,i
i,l,i,l
l,w,y,w
w,y,n,y
l,e,i,e
e,z,e,-
,a,e,-
a,e,n,e
y,a,c,a
a,r,l,r
n,o,r,c
,v,w,v
v,w,s,w
w,s,t,s
s,t,w,t
t,w,a,w
w,a,,a
s,c,o,c
c,o,e,-
o,e,-,e
a,t,o,t
,c,h,h
h,i,p,i
i,p,-,p
p,-,-, 
l,i,v,-
i,v,v,v
v,v,,v
n,d,f,d
d,f,i,-
f,i,e,n
f,a,g,a
a,g,o,y
g,o,n,o
d,i,,i
,e,g,-
e,g,t,g
l,o,a,o
o,a,,-
u,a,r,m
m,u,i,u
u,i,e,i
h,a,a,-
a,a,r,-
r,-,-,t
-,-,t,p
b,e,g,e
e,g,,g
,d,r,-
d,r,v,r
r,v,e,v
r,e,m,-
e,m,o,-
m,o,l,o
o,l,i,l
d,r,i,r
,h,r,h
h,r,s,r
e,i,m,i
i,m,g,m
m,g,y,g
g,y,m,y
y,m,k,m
m,k,k,k
k,k,h,k
k,h,,h
e,m,p,-
m,p,f,p
p,f,,f
,w,i,-
i,c,-,c
c,-,l,o
,r,n,r
r,n,x,n
n,x,j,x
x,j,l,j
j,l,o,l
o,-,-,l
,c,r,-
r,o,d,o
o,l,n,l
l,n,q,n
n,q,t,q
q,t,b,t
t,b,,b
e,a,k,a
,i,p,i
i,p,m,p
p,m,i,m
i,m,j,m
m,j,z,j
j,z,,z
l,o,o,z
o,o,m,s
o,m,s,m
r,p,e,p
e,e,v,e
h,-,a,r
-,a,g,a
a,g,g,-
g,g,s,g
g,s, ,s
 ,h,l,h
l,m,s,m
f,i,n,i
l,a,m,2
t,e,i,h
e,i,g,i
,m,o,-
m,o,m,-
t,r,t,r
v,y,v,y
y,v,y,v
v,y,a,-
y,a,n,x
a,n,,x
,-,t,t
t,i,b,i
i,b,g,-
b,g,a,-
g,a,r,-
-,t,h,t
y, ,f, 
s,s,s,s
s,s,9,s
s,9,,9
9,,ES,
l,y,a,r
,e,r,q
e,r,w,r
y,m,,m
n,o,s,-
d,u,t,u
u,t,c,t
a,d,d,u
,q,w,q
q,w,w,w
w,w,w,w
w,w,,w
i,m,p,m
s,e,e,e
e,e,r,r
s,e,f,e
e,f,i,f
f,i,e,-
,d,n,d
o,w,s,w
w,s,,s
c,a,d,z
,-,f,n
-,f,u, 
s,e,-,e
e,a,r,a
d,f,i,f
d,m,o,t
a,d,i,d
a,-,t,t
e,l,,-
,a,l,u
l,d,h,r
d,h,o,h
x,n,c,n
n,c,v,c
c,v,,v
,a,k,-
a,k,s,k
k,s,u,s
s,u,,u
,-,-,v
-,j,-,j
j,-,-,u
-,-,u,u
-,u,v,u
u,v,i,v
v,i,n,-
i,n,a,-
n,a,,-
,w,h,-
w,h,i,h
e,n, ,n
 ,g,a,g
c,a,s,h
f,x,g,x
x,g,r,g
g,r,,r
,a,h,i
a,h,s,h
,n,-,n
n,-,u, 
-,u,r,u
,a,g,a
g,a,i,a
i,n, ,n
n, ,p, 
 ,p,i,p
p,i,l,i
e,a,p,a
g,r,i,r
i,d,-,d
,u,p,u
u,p,f,-
p,f,o,-
-,-,h,v
-,h,a,b
a,l,l,i
l,l,i, 
i,n,,b
k,i,d,i
,l,q,l
l,q,j,q
q,j,,j
-,m,u,m
m,u,n,u
-,-,n,s
-,n,,s
,w,l,w
w,l,k,l
l,k,,q
c,k,-,k
-,-, ,d
-, ,p, 
 ,p,a,p
f,l,y,l
w,e,n,e
c,r,u,r
u,s,o,s
s,o,e,o
,a,o,a
a,o,n,o
o,n,b,-
n,b,,b
,n,n,n
l,l,u,l
l,u,u,u
-,j,p,j
j,p,x,p
p,x,b,x
x,b,i,b
b,i,h,i
h,u,o,u
u,o,h,o
o,h,,h
m,e,l,e
e,l,b,l
l,b,o,b
i,s,b,-
s,b,o,h
-,-,r, 
-,r,e,r
a,r, ,r
r, ,g, 
 ,g,-,g
g,-,r, 
a,t, ,t
a,l,s,l
l,s,e,s
s,e,y,e
x,x,t,x
x,t,y,t
t,y,x,y
h,i,f,-
i,f,i,h
t,i,g,i
i,g,r,-
l,e,e,t
e,r,m,r
r,m,i,m
m,i,t,i
i,t,a,t
-,g,u,g
g,u,s,u
u,s,t,s
p,a,,a
h,u,l,-
l,l,z,l
l,z,,z
,b,m,g
l,l,9,l
l,9,m,9
9,m,,m
c,l,a,l
l,a,p,a
a,p,p,p
p,p,e,p
r, ,b, 
h,u,i,u
u,i,,i
-,-,n, 
-,n,n,n
n,n,u,n
n,u,g,u
u,g,v,g
g,v,i,v
e,e,-,e
e,-,n,p
-,s,l,s
,e,l,-
e,l,k,-
l,k,f,k
k,f,i,f
,a,z,a
a,z,b,z
z,b,j,b
b,j,,j
-,-,a,m
-,a,n, 
t,e,e,-
c,a,l,a
a,l,c,l
l,c,e,c
c,e,t,e
e,t,o,t
t,o, ,o
o, ,f, 
o,m,h,m
m,h,u,h
h,-,,l
n,t,w,t
t,w,o,w
x,l,d,l
l,d,m,d
,v,i,x
i,i,,z
w,y,b,y
u,r,n,-
r,n,,-
,g,-,g
